time_s,path_x_m,path_y_m,path_z_m,alpha_rad,beta_rad,gamma_rad,alpha_dot,beta_dot,gamma_dot,potential,min_hard_proximity
1.4624999999999992,0.14625000000000002,0.0,0.0,0.012081257448667065,-0.06734760513272901,0.009843106472845503,0.01487995195154265,0.015409285013485987,0.012100476819106525,0.019150763259545452,2.8895098086377273
1.4949999999999992,0.14950000000000002,0.0,0.0,0.012568573309705735,-0.06684308728423691,0.010239376524788398,0.015108122170410531,0.01563732272801659,0.012284889505223624,0.01920052916095521,2.8633821136298945
1.5274999999999992,0.15275000000000002,0.0,0.0,0.013063247043865535,-0.06633122071803714,0.010641593139955675,0.015332752695218803,0.015861523813771494,0.012466426678449926,0.01924529668502574,2.83721685491827
1.5599999999999992,0.15600000000000003,0.0,0.0,0.013565164440102964,-0.06581212915283345,0.01104966359218248,0.015553894396591082,0.016081947915424225,0.012645133018892316,0.019285069442044587,2.811014647926363
1.592499999999999,0.15925,0.0,0.0,0.014074212926556685,-0.06528593438383308,0.011463496595755598,0.015771597279149986,0.01629865375969189,0.012821052491525254,0.019319850950508265,2.784776107606374
1.624999999999999,0.1625,0.0,0.0,0.01459028154264498,-0.06475275631234992,0.011883002282356302,0.01598591049640574,0.01651169916947775,0.012994228357523056,0.019349644658982847,2.7585018489516977
1.6574999999999989,0.16575,0.0,0.0,0.01511326091164373,-0.06421271297495171,0.012308092178368462,0.01619688236544017,0.01672114107779098,0.01316470318540855,0.01937445396767816,2.7321924875233154
1.6899999999999988,0.169,0.0,0.0,0.015643043213738484,-0.06366592057215828,0.01273867918254631,0.016404560381394526,0.016927035541452386,0.013332518862033911,0.019394282249729916,2.705848639990557
1.7224999999999988,0.17225000000000001,0.0,0.0,0.016179522159544133,-0.0631124934966979,0.013174677544036067,0.01660899123176054,0.017129437754583927,0.013497716603379327,0.019409132872182194,2.6794709246867465
1.7549999999999988,0.17550000000000002,0.0,0.0,0.016722592964085875,-0.06255254436132855,0.01361600284074594,0.01681022081047617,0.017328402061890888,0.013660336965190692,0.019419009216665794,2.6530599621802256
1.7874999999999988,0.17875000000000002,0.0,0.0,0.017272152321235214,-0.06198618402623104,0.014062571958058956,0.017008294231830978,0.017523981971736446,0.013820419853442093,0.01942391469976581,2.6266163758613623
1.8199999999999987,0.18200000000000002,0.0,0.0,0.017828098378594767,-0.06141352162598031,0.014514303067883278,0.017203255844183026,0.0177162301690138,0.013978004534640192,0.019423852793073203,2.6001407925460867
1.8524999999999987,0.18525000000000003,0.0,0.0,0.01839033071282588,-0.0608346645961018,0.01497111560803469,0.0173951492434888,0.01790519852781735,0.01413312964596244,0.019418827042913617,2.57363384309663
1.8849999999999987,0.18850000000000003,0.0,0.0,0.01895875030541294,-0.060249718699219204,0.01543293026194599,0.017584017286649874,0.018090938123918293,0.014285833205236444,0.019408841089749627,2.5470961630601145
1.9174999999999984,0.19175,0.0,0.0,0.019533259518858485,-0.05965878805079981,0.0158996689386982,0.017769902104676272,0.018273499247044727,0.014436152620764862,0.01939389868724845,2.5205283933256974
1.9499999999999984,0.195,0.0,0.0,0.020113762073303215,-0.05906197514450395,0.0163712547533685,0.01795284511567089,0.018452931412974063,0.01458412470099147,0.01937400372101233,2.4939311808010483
1.9824999999999984,0.19825,0.0,0.0,0.020700163023565105,-0.058459380877144466,0.01684761200768989,0.01813288703763688,0.018629283375435027,0.01472978566402013,0.01934916022696424,2.4673051791089318
2.0149999999999983,0.2015,0.0,0.0,0.021292368736591905,-0.05785110457326237,0.017328666171017745,0.018310067901109426,0.01880260313782668,0.014873171146980927,0.0193193724093849,2.4406510493047877
2.0474999999999985,0.20475000000000002,0.0,0.0,0.02189028686932131,-0.057237244009324555,0.017814343861598393,0.018484427061612366,0.018972937964756537,0.015014316215249316,0.019284644658595532,2.4139694606161646
2.0799999999999987,0.20800000000000002,0.0,0.0,0.022493826346943246,-0.056617895437549526,0.01830457282813497,0.01865600321194628,0.019140334393397646,0.015153255371522973,0.019244981568281642,2.3872610912050187
2.112499999999999,0.21125000000000002,0.0,0.0,0.023102897341558685,-0.0559931536093668,0.018799281931645873,0.018824834394303644,0.019304838244671284,0.015290022564752263,0.019200387952453442,2.3605266289538753
2.144999999999999,0.21450000000000002,0.0,0.0,0.023717411251229528,-0.055363111798515705,0.019298401127611296,0.018990958012219217,0.019466494634256815,0.015424651198935133,0.019150868862036867,2.333766772276952
2.1774999999999993,0.21775000000000003,0.0,0.0,0.024337280679414142,-0.05472786182378918,0.01980186144840322,0.01915441084235229,0.01962534798343067,0.01555717414176891,0.01909642960109296,2.3069822309574133
2.2099999999999995,0.22100000000000003,0.0,0.0,0.024962419414783183,-0.054087494071427995,0.020309594985994477,0.019315229046107375,0.019781442029736893,0.01568762373317006,0.01903707574265923,2.2801737270119764
2.2424999999999997,0.22425000000000003,0.0,0.0,0.025592742411410387,-0.05344209751717091,0.020821534874942434,0.019473448181088777,0.019934819837493824,0.015816031793658276,0.018972813144209958,2.253341995584205
2.2749999999999995,0.2275,0.0,0.0,0.026228165769333046,-0.05279175974796595,0.0213376152756431,0.019629103212396245,0.020085523808138852,0.015942429632609896,0.018903647962730866,2.2264877858678775
2.3074999999999997,0.23075,0.0,0.0,0.02686860671547706,-0.05213656698334812,0.02185777135785134,0.01978222852376231,0.020233595690409584,0.016066848056382355,0.018829586669405384,2.199611862061938
2.34,0.234,0.0,0.0,0.027513983584941292,-0.05147660409648885,0.022381939284463005,0.019932857928532614,0.02037907659037355,0.016189317376309232,0.018750636063907398,2.1727150043586057
2.3725,0.23725000000000002,0.0,0.0,0.02816421580263628,-0.050811954634921865,0.022910056195554918,0.020081024680485438,0.02052200698129779,0.01630986741657248,0.018666803288297954,2.1457980099663607
2.4050000000000002,0.24050000000000002,0.0,0.0,0.028819223865272088,-0.05014270084095091,0.02344206019267866,0.02022676148450172,0.02066242671336871,0.016428527521948198,0.018578095840523005,2.1188616941695964
2.4375000000000004,0.24375000000000002,0.0,0.0,0.029478929323690437,-0.049468923671743964,0.023977890323404142,0.020370100507080834,0.02080037502326113,0.016545326565434497,0.018484521587507987,2.091906891426868
2.4700000000000006,0.24700000000000003,0.0,0.0,0.030143254765536087,-0.04879070281911883,0.02451748656610912,0.020511073386702144,0.02093589054355982,0.016660292955756762,0.01838608877784732,2.064934456509813
2.502500000000001,0.25025000000000003,0.0,0.0,0.03081212379826258,-0.04810811672902498,0.02506078981501071,0.0206497112440394,0.021069011312034994,0.016773454644756765,0.018282806054086033,2.0379452656849018
2.5350000000000006,0.2535,0.0,0.0,0.03148546103246748,-0.047421242620726216,0.025607741865435192,0.020786044692023765,0.02119977478077665,0.016884839134667307,0.018174682464590503,2.0109402179403784
2.567500000000001,0.25675000000000003,0.0,0.0,0.03216319206555229,-0.046730156505688764,0.026158285399322342,0.020920103845760454,0.021328217825185073,0.016994473485269144,0.01806172747500718,1.9839202362608854
2.6000000000000005,0.26,0.0,0.0,0.03284524346570225,-0.046034933206179476,0.02671236397096054,0.02105191833229881,0.021454376752825317,0.017102384320939447,0.01794395097930582,1.9568862689524114
2.6325000000000007,0.26325000000000004,0.0,0.0,0.03353154275618133,-0.04533564637357842,0.027269921992949225,0.021181517300256365,0.021578287312144073,0.017208597837588005,0.017821363310406912,1.929839291020421
2.6650000000000005,0.2665,0.0,0.0,0.03422201839993762,-0.04463236850641045,0.0278309047223849,0.021308929429300426,0.021699984701052194,0.01731313980948607,0.01769397525039063,1.9027803056041714
2.6975000000000007,0.26975000000000005,0.0,0.0,0.03491659978451462,-0.04392517096809988,0.02839525824726743,0.021434182939485746,0.02181950357537475,0.017416035595987176,0.01756179804028656,1.8757103454704676
2.7300000000000004,0.273,0.0,0.0,0.0356152172072636,-0.04321412400445278,0.02896292947312296,0.021557305600450063,0.021936878057172624,0.017517310148142753,0.01742484338944299,1.8486304745702835
2.7625000000000006,0.27625000000000005,0.0,0.0,0.03631780186085266,-0.04249929676087079,0.02953386610984028,0.02167832474047256,0.022052141742932834,0.017616988015215815,0.01728312348447481,1.8215417896619284
2.7950000000000004,0.2795,0.0,0.0,0.03702428581906776,-0.04178075729930092,0.03010801665871705,0.021797267255388164,0.022165327711636113,0.017715093351090363,0.017136650997789164,1.7944454220047006
2.8275,0.28275,0.0,0.0,0.03773460202290138,-0.04105857261492505,0.030685330399712878,0.021914159617366494,0.022276468532697803,0.017811649920582102,0.01698543909568933,1.767342539127195
2.8600000000000003,0.28600000000000003,0.0,0.0,0.038448684266924174,-0.04033280865259344,0.03126575737890578,0.02202902788355532,0.0223855962737886,0.017906681105651107,0.016829501446055117,1.7402343466747583
2.8925,0.28925,0.0,0.0,0.03916646718593529,-0.03960353032300602,0.031849248396148964,0.022141897704583125,0.022492742508532226,0.018000209911515196,0.01666885222560154,1.713122090340851
2.9250000000000003,0.29250000000000004,0.0,0.0,0.03988788624188696,-0.038870801518645345,0.03243575499292484,0.0222527943329316,0.022597938324088015,0.018092258972670056,0.016503506126715053,1.6860070578874242
2.9575,0.29575,0.0,0.0,0.04061287771107886,-0.038134685129465155,0.033025229440392975,0.022361742631171813,0.022701214328613818,0.018182850558812306,0.01633347836386836,1.6588905812597525
2.99,0.29900000000000004,0.0,0.0,0.04134137867161811,-0.03739524305833811,0.033617624727629275,0.022468767080066624,0.022802600658616345,0.018272006580672916,0.01615878467961364,1.6317740388015334
3.0225,0.30225,0.0,0.0,0.042073326991140365,-0.03665253623626662,0.03421289455005303,0.02257389178654406,0.02290212698618755,0.01835974859575935,0.015979441350157223,1.6046588575764524
3.055,0.30550000000000005,0.0,0.0,0.04280866131478797,-0.03590662463736017,0.03481099329803931,0.02267714049153616,0.02299982252612998,0.018446097814004598,0.015795465190514824,1.5775465158028505
3.0875,0.30875,0.0,0.0,0.04354732105344072,-0.03515756729358301,0.035411876045713345,0.022778536577691147,0.023095716042972482,0.01853107510333212,0.015606873559250237,1.5504385454085656
3.12,0.31200000000000006,0.0,0.0,0.04428924637219521,-0.03440542230927543,0.03601549853992453,0.022878103076953957,0.023189835857878205,0.01861470099513081,0.015413684362798536,1.5233365347134757
3.1525,0.31525000000000003,0.0,0.0,0.04503437817908842,-0.03365024687545239,0.036621817189396805,0.022975862678021222,0.02328220985544535,0.01869699568964721,0.015215916059376687,1.496242131247854
