time_s,path_x_m,path_y_m,path_z_m,alpha_rad,beta_rad,gamma_rad,alpha_dot,beta_dot,gamma_dot,potential,min_hard_proximity
7.7025,0.7702500000000001,0.0,0.0,0.011629365218055758,-0.45365360040931324,0.22475816175373772,-0.01961516935732967,-0.039447693662532986,0.013164543046728124,0.07888867449460188,0.9011116863477071
7.734999999999999,0.7735000000000001,0.0,0.0,0.010993306814480757,-0.4549256240470585,0.2251865546973645,-0.01952028330025009,-0.03885425010038484,0.01322235721149608,0.0798113578116942,0.8892973504204685
7.767499999999999,0.77675,0.0,0.0,0.010361010435892637,-0.4561807417287679,0.22561929952408022,-0.019382586920226305,-0.03840987523059657,0.013435686173923652,0.08089043798400194,0.8774628546043507
7.799999999999999,0.78,0.0,0.0,0.009733974142207249,-0.4574240461718624,0.22606177929161442,-0.019195452442295247,-0.038129799441108704,0.01382486259057264,0.08214656725942311,0.8656477801558463
7.8325,0.7832500000000001,0.0,0.0,0.009113916866693916,-0.4586611205472677,0.22652004583175034,-0.018951928858945276,-0.03802892221903942,0.01441065852776057,0.08359869774763092,0.8538960168366284
7.864999999999999,0.7865000000000001,0.0,0.0,0.008502787460607637,-0.459898022359102,0.22700082866157573,-0.018644836636757475,-0.03812147242729433,0.01521394127898109,0.08526295854816905,0.8422557525255843
7.897499999999999,0.7897500000000001,0.0,0.0,0.007902770168578752,-0.46114125535283385,0.2275115313282509,-0.018266893230208338,-0.03842061137222329,0.016255243143007348,0.0871513870517618,0.8307793748222354
7.929999999999999,0.793,0.0,0.0,0.00731628548143786,-0.46239772761548065,0.22806021230115933,-0.01781087245972371,-0.038937980666387324,0.017554240193175162,0.08927055661546811,0.8195232670533673
7.9624999999999995,0.7962500000000001,0.0,0.0,0.006745985231247267,-0.4636746941605895,0.22865554742682215,-0.017269799640362786,-0.039683201011365306,0.019129139216351256,0.0916201668493943,0.8085474810177948
7.994999999999999,0.7995000000000001,0.0,0.0,0.006194740759493527,-0.4649796825714422,0.22930677102575664,-0.016637182542463057,-0.0406633332238241,0.020995977868617864,0.09419168909940585,0.797915269844054
8.0275,0.8027500000000001,0.0,0.0,0.005665623025679474,-0.4663204007418147,0.2300235929945892,-0.015907275748304524,-0.04188231899268506,0.02316785078614213,0.09696718570894318,0.7876924668369643
8.059999999999999,0.806,0.0,0.0,0.005161873653502903,-0.4677046264317148,0.23081608983928037,-0.015075372728119192,-0.04334042567837313,0.025654083788761172,0.09991844334200757,0.7779467004784449
8.092499999999998,0.80925,0.0,0.0,0.0046868661577375076,-0.4691400792589077,0.2316945684557506,-0.01413811608906951,-0.045033726390742726,0.028459388987962797,0.10300657292237198,0.7687464420783459
